Date,StockCode,Quantity,Revenue,TransactionsCount,Category,Description,AvgUnitPrice,DayOfWeek,Month,Quarter,DayOfMonth,DayOfYear,IsWeekend,Sin_DayOfWeek,Cos_DayOfWeek,Sin_Month,Cos_Month,IsBlackFriday,IsCyberWeek,IsChristmasRush,IsNewYear,IsSummerSale,IsPromotion,Lag_1,Lag_7,Lag_14,Lag_28,RollingMean_7,RollingStd_7,RollingMean_14,RollingStd_14,RollingMean_28,RollingStd_28,RollingMin_7,RollingMax_7,PrevMonthDemand,DemandVolatility_7,Cat_Cookware,Cat_Electronics,Cat_Home___Kitchen,Cat_Lighting,Cat_Luggage___Travel,Cat_Office,Cat_Sports___Outdoors,Cat_Wellness,LogUnitPrice
2024-02-08,SKU_1004,13,442.0,7,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,3,2,1,8,39,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,13.0,21.0,6.0,12.0,13.571428571428571,7.276838664721145,13.857142857142858,6.549893045012268,13.107142857142858,6.988558298386566,4.0,22.0,400.0,0.5361877170516613,0,0,1,0,0,0,0,0,3.543164554020976
2024-02-09,SKU_1004,4,136.0,3,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,4,2,1,9,40,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,13.0,4.0,15.0,2.0,12.428571428571429,6.502746672423431,14.357142857142858,6.1595097564304275,13.142857142857142,6.985245220724283,4.0,22.0,402.0,0.5232090814060726,0,0,1,0,0,0,0,0,3.543164554020976
2024-02-10,SKU_1004,9,306.0,4,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,5,2,1,10,41,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,4.0,19.0,14.0,12.0,12.428571428571429,6.502746672423431,13.571428571428571,6.744961489475434,13.214285714285714,6.8764608837478995,4.0,22.0,384.0,0.5232090814060726,0,0,1,0,0,0,0,0,3.543164554020976
2024-02-11,SKU_1004,12,408.0,3,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,6,2,1,11,42,1,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,9.0,10.0,13.0,25.0,11.0,5.887840577551878,13.214285714285714,6.852047099265345,13.107142857142858,6.919319628907511,4.0,22.0,381.0,0.5352577477249455,0,0,1,0,0,0,0,0,3.543164554020976
2024-02-12,SKU_1004,15,510.0,6,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,0,2,1,12,43,0,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,12.0,22.0,26.0,9.0,11.285714285714286,5.8797473220733165,13.142857142857142,6.859660709900034,12.642857142857142,6.5161581825733865,4.0,22.0,391.0,0.5209898074079329,0,0,1,0,0,0,0,0,3.543164554020976
2024-02-13,SKU_1004,18,612.0,6,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,1,2,1,13,44,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,15.0,6.0,16.0,14.0,10.285714285714286,4.070801956792835,12.357142857142858,5.825766940031297,12.857142857142858,6.490530342505515,4.0,15.0,394.0,0.3957720276876098,0,0,1,0,0,0,0,0,3.543164554020976
2024-02-14,SKU_1004,10,340.0,7,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,2,2,1,14,45,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,18.0,13.0,9.0,9.0,12.0,4.472135954999549,12.5,5.945263143558495,13.0,6.560261964055831,4.0,18.0,387.0,0.3726776856852244,0,0,1,0,0,0,0,0,3.543164554020976
2024-02-15,SKU_1004,15,510.0,5,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,3,2,1,15,46,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,10.0,13.0,21.0,27.0,11.571428571428571,4.5039665058383855,12.571428571428571,5.905854796650698,13.035714285714286,6.540371168860041,4.0,18.0,388.0,0.3892313369712977,0,0,1,0,0,0,0,0,3.543164554020976
2024-02-16,SKU_1004,4,136.0,4,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,4,2,1,16,47,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,15.0,4.0,4.0,17.0,11.857142857142858,4.670066788550624,12.142857142857142,5.44704779401933,12.607142857142858,5.958742632184611,4.0,18.0,389.0,0.39386072228438324,0,0,1,0,0,0,0,0,3.543164554020976
2024-02-17,SKU_1004,18,612.0,8,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,5,2,1,17,48,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,4.0,9.0,19.0,10.0,11.857142857142858,4.670066788550624,12.142857142857142,5.44704779401933,12.142857142857142,6.108368793071514,4.0,18.0,384.0,0.39386072228438324,0,0,1,0,0,0,0,0,3.543164554020976
2024-02-18,SKU_1004,24,816.0,9,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,6,2,1,18,49,1,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,18.0,12.0,10.0,5.0,13.142857142857142,4.980915960897502,12.071428571428571,5.356007205635031,12.428571428571429,6.190964571699871,4.0,18.0,375.0,0.3789824477990345,0,0,1,0,0,0,0,0,3.543164554020976
2024-02-19,SKU_1004,6,204.0,3,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,0,2,1,19,50,0,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,24.0,15.0,22.0,20.0,14.857142857142858,6.388233230676806,13.071428571428571,6.182659195303903,13.107142857142858,6.384815816910748,4.0,24.0,382.0,0.429976947272609,0,0,1,0,0,0,0,0,3.543164554020976
2024-02-20,SKU_1004,16,544.0,8,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,1,2,1,20,51,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,6.0,18.0,6.0,4.0,13.571428571428571,7.207800007795765,11.928571428571429,5.876475732355934,12.607142857142858,6.373203658108339,4.0,24.0,378.0,0.531100661868674,0,0,1,0,0,0,0,0,3.543164554020976
2024-02-21,SKU_1004,11,374.0,6,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,2,2,1,21,52,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,16.0,10.0,13.0,7.0,13.285714285714286,7.040698017343753,12.642857142857142,5.705694090550793,13.035714285714286,6.173312592100695,4.0,24.0,389.0,0.5299446131750898,0,0,1,0,0,0,0,0,3.543164554020976
2024-02-22,SKU_1004,3,102.0,2,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,3,2,1,22,53,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,11.0,15.0,13.0,6.0,13.428571428571429,6.972736021035594,12.5,5.721081124295513,13.178571428571429,6.073949056656451,4.0,24.0,380.0,0.5192459127663326,0,0,1,0,0,0,0,0,3.543164554020976
2024-02-23,SKU_1004,20,680.0,8,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,4,2,1,23,54,0,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,3.0,4.0,4.0,15.0,11.714285714285714,7.931252228038246,11.785714285714286,6.253350750149617,13.071428571428571,6.229729031789781,3.0,24.0,379.0,0.6770575390517072,0,0,1,0,0,0,0,0,3.543164554020976
2024-02-24,SKU_1004,8,272.0,4,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,5,2,1,24,55,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,20.0,18.0,9.0,14.0,14.0,7.63762615825971,12.928571428571429,6.182659195303903,13.25,6.3574103742536,3.0,24.0,392.0,0.5455443359154537,0,0,1,0,0,0,0,0,3.543164554020976
2024-02-25,SKU_1004,10,340.0,6,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,6,2,1,25,56,1,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,8.0,24.0,12.0,13.0,12.571428571428571,7.699721701835333,12.857142857142858,6.237074546700567,13.035714285714286,6.4318774567810495,3.0,24.0,394.0,0.6124773754480801,0,0,1,0,0,0,0,0,3.543164554020976
2024-02-26,SKU_1004,6,204.0,4,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,0,2,1,26,57,0,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,10.0,6.0,15.0,26.0,10.571428571428571,5.826867164470178,12.714285714285714,6.280967238455446,12.928571428571429,6.457430812514629,3.0,20.0,389.0,0.5511896157840289,0,0,1,0,0,0,0,0,3.543164554020976
2024-02-27,SKU_1004,11,374.0,7,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,1,2,1,27,58,0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,6.0,16.0,18.0,16.0,10.571428571428571,5.826867164470178,12.071428571428571,6.4862491912838,12.214285714285714,6.051367417290761,3.0,20.0,381.0,0.5511896157840289,0,0,1,0,0,0,0,0,3.543164554020976
2024-02-28,SKU_1004,10,340.0,5,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,2,2,1,28,59,0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,11.0,11.0,10.0,9.0,9.857142857142858,5.336308693862293,11.571428571428571,6.259937155180903,12.035714285714286,6.0091420652027345,3.0,20.0,379.0,0.5413641008920143,0,0,1,0,0,0,0,0,3.543164554020976
2024-02-29,SKU_1004,13,442.0,8,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,3,2,1,29,60,0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,10.0,3.0,15.0,21.0,9.714285714285714,5.31395288256257,11.571428571428571,6.259937155180903,12.071428571428571,5.993382594214685,3.0,20.0,363.0,0.5470239983273252,0,0,1,0,0,0,0,0,3.543164554020976
2024-03-01,SKU_1004,24,816.0,11,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,4,3,1,1,61,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,0,0,0,0,13.0,20.0,4.0,4.0,11.142857142857142,4.488079449258547,11.428571428571429,6.19819186679338,11.785714285714286,5.73718954849363,6.0,20.0,360.0,0.4027759993652548,0,0,1,0,0,0,0,0,3.543164554020976
2024-03-02,SKU_1004,10,340.0,6,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,5,3,1,2,62,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,0,0,0,0,0,24.0,8.0,18.0,19.0,11.714285714285714,5.851332774513424,12.857142857142858,6.643182078783428,12.5,5.972157622389692,6.0,24.0,375.0,0.49950359093100744,0,0,1,0,0,0,0,0,3.543164554020976
2024-03-03,SKU_1004,28,952.0,7,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,6,3,1,3,63,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0,0,0,0,0,10.0,10.0,24.0,10.0,12.0,5.686240703077302,12.285714285714286,6.509502774684679,12.178571428571429,5.8503154168122515,6.0,24.0,364.0,0.47385299704561096,0,0,1,0,0,0,0,0,3.543164554020976
2024-03-04,SKU_1004,8,272.0,4,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,0,3,1,4,64,0,0.0,1.0,1.0,6.123233995736766e-17,0,0,0,0,0,0,28.0,6.0,6.0,22.0,14.571428571428571,8.16204922914872,12.571428571428571,7.122167838886972,12.821428571428571,6.549263862668672,6.0,28.0,388.0,0.5601402489629765,0,0,1,0,0,0,0,0,3.543164554020976
2024-03-05,SKU_1004,17,578.0,7,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,1,3,1,5,65,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,0,0,0,0,0,8.0,11.0,16.0,6.0,14.857142857142858,7.8406753839315435,12.714285714285714,6.999215026630641,12.321428571428571,6.354080470401619,8.0,28.0,377.0,0.5277374110182887,0,0,1,0,0,0,0,0,3.543164554020976
2024-03-06,SKU_1004,11,374.0,8,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,2,3,1,6,66,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,0,0,0,0,17.0,10.0,11.0,13.0,15.714285714285714,7.674943772091197,12.785714285714286,7.040307810453691,12.714285714285714,6.288479430273599,8.0,28.0,384.0,0.4884052019661295,0,0,1,0,0,0,0,0,3.543164554020976
2024-03-07,SKU_1004,22,748.0,10,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,3,3,1,7,67,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0,0,0,0,0,0,11.0,13.0,3.0,13.0,15.857142857142858,7.559289460184514,12.785714285714286,7.040307810453691,12.642857142857142,6.2964674735523944,8.0,28.0,373.0,0.4767116473105972,0,0,1,0,0,0,0,0,3.543164554020976
2024-03-08,SKU_1004,16,544.0,4,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,4,3,1,8,68,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,0,0,0,0,22.0,24.0,20.0,4.0,17.142857142857142,7.75518259893709,14.142857142857142,6.8371962636196075,12.964285714285714,6.540371168860041,8.0,28.0,389.0,0.4523853877131874,0,0,1,0,0,0,0,0,3.543164554020976
2024-03-09,SKU_1004,13,442.0,7,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,5,3,1,9,69,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,0,0,0,0,0,16.0,10.0,8.0,9.0,16.0,7.1414284285428185,13.857142857142858,6.654751256487011,13.392857142857142,6.320684947144481,8.0,28.0,392.0,0.44633899782205255,0,0,1,0,0,0,0,0,3.543164554020976
2024-03-10,SKU_1004,12,408.0,6,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,6,3,1,10,70,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0,0,0,0,0,13.0,28.0,10.0,12.0,16.428571428571427,6.803360514166055,14.214285714285714,6.447164808342907,13.535714285714286,6.26265913737129,8.0,28.0,392.0,0.4141173444430285,0,0,1,0,0,0,0,0,3.543164554020976
2024-03-11,SKU_1004,19,646.0,8,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,0,3,1,11,71,0,0.0,1.0,1.0,6.123233995736766e-17,0,0,0,0,0,0,12.0,8.0,6.0,15.0,14.142857142857142,4.59813626840884,14.357142857142858,6.3682764587403256,13.535714285714286,6.26265913737129,8.0,22.0,400.0,0.32512051636793676,0,0,1,0,0,0,0,0,3.543164554020976
2024-03-12,SKU_1004,5,170.0,4,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,1,3,1,12,72,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,0,0,0,0,0,19.0,17.0,11.0,18.0,15.714285714285714,3.988077469754251,15.285714285714286,5.992669514672828,13.678571428571429,6.34241203929476,11.0,22.0,410.0,0.2537865865747155,0,0,1,0,0,0,0,0,3.543164554020976
2024-03-13,SKU_1004,7,238.0,3,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,2,3,1,13,73,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,0,0,0,0,5.0,11.0,10.0,10.0,14.0,5.597618541248856,14.857142857142858,6.514565253304445,13.214285714285714,6.488492051357522,5.0,22.0,403.0,0.399829610210911,0,0,1,0,0,0,0,0,3.543164554020976
2024-03-14,SKU_1004,11,374.0,6,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,3,3,1,14,74,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0,0,0,0,0,0,7.0,22.0,13.0,15.0,13.428571428571429,6.133436852128445,14.642857142857142,6.7323232115055935,13.107142857142858,6.567818769290458,5.0,22.0,395.0,0.45674495736970316,0,0,1,0,0,0,0,0,3.543164554020976
2024-03-15,SKU_1004,18,612.0,7,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,4,3,1,15,75,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,0,0,0,0,11.0,16.0,24.0,4.0,11.857142857142858,4.84522347020137,14.5,6.790830922308829,12.964285714285714,6.568624315397101,5.0,19.0,388.0,0.4086329600855709,0,0,1,0,0,0,0,0,3.543164554020976
2024-03-16,SKU_1004,26,884.0,9,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,5,3,1,16,76,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,0,0,0,0,0,18.0,13.0,10.0,18.0,12.142857142857142,5.177791402666153,14.071428571428571,6.318036278590333,13.464285714285714,6.391441863971676,5.0,19.0,396.0,0.4264059996499188,0,0,1,0,0,0,0,0,3.543164554020976
2024-03-17,SKU_1004,10,340.0,6,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,6,3,1,17,77,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0,0,0,0,0,26.0,12.0,28.0,24.0,14.0,7.393691004272921,15.214285714285714,6.941276444669225,13.75,6.769348127705851,5.0,26.0,407.0,0.5281204087906309,0,0,1,0,0,0,0,0,3.543164554020976
2024-03-18,SKU_1004,10,340.0,7,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,0,3,1,18,78,0,0.0,1.0,1.0,6.123233995736766e-17,0,0,0,0,0,0,10.0,19.0,8.0,6.0,13.714285714285714,7.521398046336082,13.928571428571429,5.993127932689539,13.25,6.495725089968408,5.0,26.0,413.0,0.5484348743115769,0,0,1,0,0,0,0,0,3.543164554020976
2024-03-19,SKU_1004,13,442.0,7,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,1,3,1,19,79,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,0,0,0,0,0,10.0,5.0,17.0,16.0,12.428571428571429,7.230886134196417,14.071428571428571,5.863371118999892,13.392857142857142,6.373203658108339,5.0,26.0,405.0,0.5817949679738754,0,0,1,0,0,0,0,0,3.543164554020976
2024-03-20,SKU_1004,15,510.0,6,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,2,3,1,20,80,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,0,0,0,0,13.0,7.0,11.0,11.0,13.571428571428571,6.451282633635523,13.785714285714286,5.806873532270303,13.285714285714286,6.352935412845702,7.0,26.0,394.0,0.4753573174782783,0,0,1,0,0,0,0,0,3.543164554020976
2024-03-21,SKU_1004,20,680.0,10,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,3,3,1,21,81,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0,0,0,0,0,0,15.0,11.0,22.0,3.0,14.714285714285714,5.76524893114728,14.071428571428571,5.757460520781086,13.428571428571429,6.344601504741561,10.0,26.0,403.0,0.39181276787511854,0,0,1,0,0,0,0,0,3.543164554020976
2024-03-22,SKU_1004,3,102.0,3,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,4,3,1,22,82,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,0,0,0,0,20.0,18.0,16.0,20.0,16.0,5.802298395176367,13.928571428571429,5.567270919805022,14.035714285714286,6.119078500323584,10.0,26.0,407.0,0.36264342304638353,0,0,1,0,0,0,0,0,3.543164554020976
2024-03-23,SKU_1004,30,1020.0,10,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,5,3,1,23,83,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,0,0,0,0,0,3.0,26.0,13.0,8.0,13.857142857142858,7.470577207252695,13.0,6.238836183382129,13.428571428571429,6.344601504741561,3.0,26.0,399.0,0.5391134300291625,0,0,1,0,0,0,0,0,3.543164554020976
2024-03-24,SKU_1004,23,782.0,9,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,6,3,1,24,84,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0,0,0,0,0,30.0,10.0,12.0,10.0,14.428571428571429,8.618916073713326,14.214285714285714,7.717896997624108,14.214285714285714,6.97804569296607,3.0,30.0,426.0,0.5973502049651379,0,0,1,0,0,0,0,0,3.543164554020976
2024-03-25,SKU_1004,12,408.0,6,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,0,3,1,25,85,0,0.0,1.0,1.0,6.123233995736766e-17,0,0,0,0,0,0,23.0,10.0,19.0,6.0,16.285714285714285,8.901578244226965,15.0,8.028794334240953,14.678571428571429,7.11833090834049,3.0,30.0,429.0,0.5465878021793211,0,0,1,0,0,0,0,0,3.543164554020976
2024-03-26,SKU_1004,10,340.0,5,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,1,3,1,26,86,0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,0,0,0,0,0,12.0,13.0,5.0,11.0,16.571428571428573,8.695921320886429,14.5,7.9783360516994595,14.892857142857142,6.935359136281766,3.0,30.0,433.0,0.5247535561504834,0,0,1,0,0,0,0,0,3.543164554020976
2024-03-27,SKU_1004,19,646.0,7,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,2,3,1,27,87,0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,0,0,0,0,10.0,15.0,7.0,10.0,16.142857142857142,8.97085227145058,14.857142857142858,7.624425757515729,14.857142857142858,6.958683814003985,3.0,30.0,433.0,0.5557161681417903,0,0,1,0,0,0,0,0,3.543164554020976
2024-03-28,SKU_1004,18,612.0,9,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,3,3,1,28,88,0,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0,0,0,0,0,0,19.0,20.0,11.0,13.0,16.714285714285715,9.013217807092802,15.714285714285714,7.342485131894315,15.178571428571429,6.933833162691683,3.0,30.0,446.0,0.5392520248034861,0,0,1,0,0,0,0,0,3.543164554020976
2024-03-29,SKU_1004,20,680.0,8,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,4,3,1,29,89,0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,0,0,0,0,0,18.0,3.0,18.0,24.0,16.428571428571427,8.922950611711753,16.214285714285715,7.234304723687412,15.357142857142858,6.940030343162902,3.0,30.0,453.0,0.5431357935867541,0,0,1,0,0,0,0,0,3.543164554020976
2024-03-30,SKU_1004,26,884.0,12,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,5,3,1,30,90,1,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,0,0,0,0,0,20.0,30.0,26.0,10.0,18.857142857142858,6.6939916200667025,16.357142857142858,7.291798795244616,15.214285714285714,6.795189708507319,10.0,30.0,463.0,0.354984215845241,0,0,1,0,0,0,0,0,3.543164554020976
2024-03-31,SKU_1004,17,578.0,10,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,6,3,1,31,91,1,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0,0,0,0,0,26.0,23.0,10.0,28.0,18.285714285714285,5.677860093212468,16.357142857142858,7.291798795244616,15.785714285714286,7.009819265684868,10.0,26.0,476.0,0.3105078040386015,0,0,1,0,0,0,0,0,3.543164554020976
2024-04-01,SKU_1004,12,408.0,3,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,0,4,2,1,92,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,17.0,12.0,10.0,8.0,17.428571428571427,5.28700113035551,16.857142857142858,7.0586242161045085,15.392857142857142,6.595954347675123,10.0,26.0,469.0,0.30335234981823017,0,0,1,0,0,0,0,0,3.543164554020976
2024-04-02,SKU_1004,15,510.0,9,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,1,4,2,2,93,0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,12.0,10.0,13.0,17.0,17.428571428571427,5.28700113035551,17.0,6.928203230275592,15.535714285714286,6.47206042443724,10.0,26.0,471.0,0.30335234981823017,0,0,1,0,0,0,0,0,3.543164554020976
2024-04-03,SKU_1004,11,374.0,6,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,2,4,2,3,94,0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,15.0,19.0,15.0,11.0,18.142857142857142,4.37525509460381,17.142857142857142,6.859660709900031,15.464285714285714,6.466335288514869,12.0,26.0,458.0,0.2411556596955157,0,0,1,0,0,0,0,0,3.543164554020976
2024-04-04,SKU_1004,12,408.0,7,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,3,4,2,4,95,0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,11.0,18.0,20.0,22.0,17.0,5.0990195135927365,16.857142857142858,7.036794974737055,15.464285714285714,6.466335288514869,11.0,26.0,461.0,0.2999421478924269,0,0,1,0,0,0,0,0,3.543164554020976
2024-04-05,SKU_1004,15,510.0,7,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,4,4,2,5,96,0,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,12.0,20.0,3.0,16.0,16.142857142857142,5.398412465054582,16.285714285714285,7.086591579862732,15.107142857142858,6.367389637335806,11.0,26.0,456.0,0.33441472430399444,0,0,1,0,0,0,0,0,3.543164554020976
2024-04-06,SKU_1004,15,510.0,6,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,5,4,2,6,97,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,15.0,26.0,30.0,13.0,15.428571428571429,5.126959555693205,17.142857142857142,5.998168218549987,15.071428571428571,6.365000197425616,11.0,26.0,460.0,0.3323027187839085,0,0,1,0,0,0,0,0,3.543164554020976
2024-04-07,SKU_1004,9,306.0,4,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,6,4,2,7,98,1,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,15.0,17.0,23.0,12.0,13.857142857142858,2.1930626551750567,16.071428571428573,4.730657552510226,15.142857142857142,6.352102514066264,11.0,17.0,453.0,0.15826213925645,0,0,1,0,0,0,0,0,3.543164554020976
2024-04-08,SKU_1004,23,782.0,6,Home & Kitchen,Organic Bamboo Bath Towel Set,33.57616438356164,0,4,2,8,99,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,9.0,12.0,12.0,19.0,12.714285714285714,2.3603873774082698,15.071428571428571,4.632066920505912,15.035714285714286,6.431877456781046,9.0,15.0,446.0,0.1856482993986172,0,0,1,0,0,0,0,0,3.543164554020976
